tweet_id,tweet_text,Misogyny
Pingken,แกงกะหรี่ 1,0
Random Bot," ท่านสุ่มได้ "" แกงกะหรี่ "" !! ขอแสดงความยินดีด้วยคร้าบบบ !!!",0
น้องผักย่างทาหมาล่า,เหมือนไปตรวจซ่องแล้วไม่เจอกะหรี่ อ่ะ https://t.co/hgZ8D3TNjW,1
° ƒαυѕт ♡,อยากกินแกงกะหรี่,0
นาาาซิพ่นยาาาา,อยู่ๆนึกถึงเรื่องนึงที่มีคนทวิตปม.ว่า กะหรี่55คนไรสักอย่าง ละมีคนโควทว่าเป็นกะหรี่ทำไมต้องขำ งงตอนแรกนึกว่าเล่นมุก อ่าวบ้งจิง https://t.co/BC059thmDK,0
kammy, ปูผัดผงกะหรี่ ส้มตำ ผัดไทย #thaifood  #chaeunwoo #ASTRO https://t.co/N2OO48BTmB,0
อายุวันโน,กะหรี่เองรังเกียจไรอะ,0
ɢᴀᴍʙʟᴇʀ 🃏✨ |||,"ไอเหี้ยเล่นกากปากเก่งแจกต้นเกมไป5ตัวบอกกูตอแหล,กะหรี่ เป็นเหี้ยไรก่อนเด้กกาโปก https://t.co/RCQ64RLOF6",1
��คูมแม่แก็งขวดนม🍼, ไปตี้แกงกะหรี่​ตี้น้อยเตี๋ยวเรือไปหมดเลย!,0
☆HOPE ||| 기도,อยากกินฉู่ฉี่ไก่ทอด ทอดไก่แบบชุบเกล็ดขนมปังอะ คอมบิคล้ายๆแกงกะหรี่ แต่เป็นราดแกงฉู่ฉี่แทน กินกับข้าวสวยหอมๆ,0
Nnama N., แกงกะหรี่ 1,0
尹,แกงกะหรี่คือที่หนึ่งในใจ,0
��𝐨𝐡,อยากเย็ดแล้วทรีตอีกฝ่ายเป็นกะหรี่ เสร็จแล้วก็ค่อยโอ๋,0
Mr.Trakool Thanomnua,อ้าวจิง.. เริ่มต้นง่ายๆ แกงกะหรี่ญี่ปุ่น หมูชุบแป้งทอด เนอะ,0
lillyjung-aa,โอ้ย เจ็บ  กะหรี่เสียจุย https://t.co/jbzlhi0ppC,0
��𝗮𝗴𝗲𝘆𝗮𝗺𝗮 𝘁𝗼𝗯𝗶𝗼," "" เลี้ยงเปาแกงกะหรี่ฉัน """,0
Pore, อีกะหรี่มึงยกหีอ้าลอยขึ้นมาแบบนี้หีมึงคงร่านมากเหมาะสมเป็นทาสบำเรอกามหีมึงเป็นถังเก็บน้ำอสุจิ,1
triple j, ชอบข้าวแกงกะหรี่เหมือนกันค่ะ ทำกินบ่อยมากๆ อิซากะเก่งมากๆเลยค่ะ 😄😄😄,0
บันทึกภาษาไทยของผม,ทุกคนเคยกินแกงกะหรี่ญี่ปุ่นไหมครับ🍛🍛🍛,0
lillyjung-aa,ว้าย ไล่กะหรี่ออกนอกประเทศอีกแล้ววว สิน่า  เห้อ 😭 https://t.co/qRHEcbDJnC,0
หนึ่งแคปชั่น,ไปเถอะคนดี เดียวกะหรี่รอนาน,1
พระพาย,ถ้าขอดูหีก็แหกให้เลย เพราะพายเป็นกะหรี่,1
x,อยากโดนกะหรี่ผลัดกันอมควย,0
白,กะหรี่,1
棉花 Fai, ปูผัดผงกะหรี่ ส้มตำ ผัดไทยคร่าาา🐻☁️ #thaifood #chaeunwoo #ASTRO https://t.co/GSCHlR9Q9W,0
ซาตาน, กะหรี่,1
-ㅅ-,กะหรี่ปั๊บที่อร่อยคือกะหรี่แบบตัวเล็กๆ เอาไปเต็มร้อย,0
wx*bkpp...,วันนี้นก สองอย่างละนะ ข้าวแกงกะหรี่ 1 เก้าอี้ที่ฝากพี่ซื้อจากอิเกีย เเม่งหมดอีก,0
stellae⭐️,โน้ต แกงกะหรี่ใส่โกโก้กับแอปเปิลบด(สาเกกับมิรินด้วย) คืออร่อยมาก อิเหี้ย อร่อยที่สุด อร่อยแสงออกปาก,0
ダヒョン,อีกะหรี่ พวกมึงจำไว้ นะคะไม่ใช่ นะค่ะ โว้ยยยยยย!!!! หัดมีสมองมั้งอีควาย https://t.co/SiCNO8Hb8U,0
pf.,มึงเป็นกะหรี่ร่านควยมาอ้อนวอนขอให้กูเย็ด จนมึงไม่ไหวมาขอขย่มควยกูเอง,1
Ruca 🎶 ~ 🐳💞 กลับไปทำง๊านน ~, เอ ไม่แน่ใจส่าท็อปปิ้งนี่นับอะไรบ้าง แต่ปกติเราชอบกินแกงกะหรี่เนื้อค่ะ ใส่ไข่ ละก็กินหัวไชเท้าดองเยอะๆๆๆๆ,0
หัวร้อนเกิร์ล,แต่ทัศนคติของโรสที่เหยียดผู้หญิงอีสานคือเรื่องจริง เหยียดว่าเขาเป็นกะหรี่ ชอบขายตัวให้ฝรั่ง กูฟังแล้วจุกเลย,1
ทิศเหนือ, ไม่ชอบแกงกะหรี่!!,0
จอมโจร,ปูม้าผัดผงกะหรี่กับตุ๋นกระเพาะหมู+เล้ง(ของเมื่อเช้า) (ผู้เป็นพ่อทำ) https://t.co/E5vEsoXZwS,0
ทิศเหนือ, ผมยังไม่เคยกินแกงกะหรี่ฝีมือคุณเลยนะครับ,0
라라리틀 ♡ ver. มัมหมีน้อนนูนู, ปูผัดผงกะหรี่ ผัดไทย ส้มตำ  #Thaifood #chaeunwoo #Astro,0
จว.,โธ่ แม่คนขี้เหยียด แม่คนดี ว่าเขากะหรี่ เอ๋ากะหรี่เเล้วทำไมก่อน งง เป็นกะหรี่แล้วมันทำไมหรอค๊ะ แล้วเอามาบ่นในกลุ่มครอบครัวกุงงมาก บอกไหว้เขาละเขาไม่ไหว้ ถ้าไม่มากับนายไม่ไหวหรอก เอาจริงงั้นก็เเสดงว่าไม่มีมารยาททั้งคู่ เค้าก็มีเงินเลี้ยงตัวเองนะ ถ้าจะด่าไมด่าว่าไม่มีมารยาทอะงง,0
�� 작은달팽이 ★. *🌙,รักจริงหวังกินแกงกะหรี่ตลอดไป https://t.co/cXEbrEWZKR,0
��𝒂𝒊𝒋𝒐𝒖𝒃𝒖,บอทพี่คุโระกับบอทยาคุซังตีกันเรื่องแกงกะหรี่เผ็ดหรือหวาน https://t.co/Kmcn0gkphN,0
ธนพล รูปแข็ง, ลูกอีกะหรี่นะมึงอ่ะ https://t.co/zQFj5RqjfN,1
°. ☁️ ❅ ᴛ｡ɢ ｡*🧁 ༘𓂃꙳,ลงแกงกะหรี่ในไอจี เพื่อนมีแต่ทักมาว่าแม่บ้านสุดๆ เราอยากเป็นแม่ค้าตะหากก ,0
ต๊อกโป๊ะกิ,กะหรี่ก็เลื่องชื่อ แต่บางคนยอมรับไม่ได้,1
Maxwell,อีกะหรี่ปากดีพอโดนเย็ดก็เชื่องเป็นหมาร่านควย,1
��𝙚𝙣, กะหรี่ต้องรับแขกจ่ะ เลือกลูกค้าไม่ได้บอกเค้าไป,0
Maxwell,อยากมีกะหรี่มานอนแหกหีให้เย็ดหว่ะ,1
areumdawo,เค้า 💖 ข้าวแกงกะหรี่,0
กั ง ว ล บิ น จ า ก.,ติ่งห้ามพูด sexual harassment ศิลปิน เเม้เเต่นิดเดียว เเล้วทำไมติ่งถึงเอาอิมเมจศิลปิน ไปเเต่งฟิควายในเเพลตฟอร์มสาธารณะอย่างรี๊ดอะไรท์เงี้ย ให้พูดหีๆควยๆ เย็ดกันท่านั้นท่านี้ได้ รุมเย็ดกี่พี กี่พี ก็ว่าไป วงเมมเบอร์ 23 คน เห็นชงเมมเบอร์เป็นกะหรี่ของเมมเบอร์คนอื่นก็มี ย้อนเเย้งมะ,0
BLACKJACK, ปูผัดผงกะหรี่,0
❝アンアイスレシイ❞ จะเผาเอ็มเน็ตคะ,แกงกะหรี่ Vs สตูว์เนื้อแหละ,0
ยาดมติดคอ,l หนูเชียร์ปูกะหรี่จ้ะ ของโปรดหนู,0
FaRika,ปกติก่อนจะนัดใคร ก็จะวีดีคอลดูหน้าคุยกันแหละยืนยันตัวตน ตรงปกไหม แต่ผู้ชายบางคนก็หล่อแหละ แต่ตอนคอลก่อนจะนัด ไม่ให้ดูหน้าว่ะ ขอยังไงก็ไม่ให้ดู ให้ดูแต่ควย งงคน กะหรี่ก็กลัวโดนปล้นเหมือนกันเด้อ,0
องหยิงแนน,นางก้ชอบด่าคนอื่นหนิว่าเป็นลูกกะหรี่ช็อคการีอะ,0
Toshisa Tateyama,อยากกินแกงกะหรี่ฝีมือใครบางคนจัง＋ｗ＋,0
บรู๋วว 🦖 |||,กูบ้าทำกับข้าวมากค่ะตอนนี้ ห่อเกี๊ยวเสร็จบ่ายสาม ห้าโมงกุต้มแกงกะหรี่อีกแล้ว 5555555555 เหนื่อย แต่แกงกะหรี่อร่อยมาก ใส่โยเกิร์ตคือนัวววว หม้อหน้าจะใส่ช็อกโกแลตด้วย หึ้ยๆๆๆ,0
•Mint🌿หายไปคือลาบวช•,แต่คุณพระเอกเค้าก็ดูชอบแกงกะหรี่ของทากะจริงจังมาก 55555555 เสน่ห์ปลายจวัก ผู้ชายรัก ผู้ชายหลง,0
เก็ทแล้วหยอด,กะหรี่เนื้อทงคัตสึ 😋 https://t.co/rIvBtxRoIy,0
XUN, ปูผัดผงกะหรี่คือเดอะเบสในใจซัน,0
"nusty is happy, nusty is happy",วันนี้ใส่ extra ก้อนกะหรี่ไปอีก 1 +โรยพริกป่น นัวววว https://t.co/sVItLkZvwB,0
Clifford_と_GIN-CHAN_は_penguin_mode,โอ้ย ทาเครุโว้ยยยยยยยยยย อร่อยง่ายไม่ต้องชิปแล้วปร่า สตูวเนื้อย่าไปยอมแกงกะหรี่หอยนะคะ *ดันหลังโทรุ*,0
��➇➄ 🍀,เตงงงงวันนี้ หมึก-กุ้งผัดผงกะหรี่,0
ซุคุโบ้ ੯‧̀͡u\ ft.แอคล็อค๑๙๙฿,อยากกินแกงกะหรี่รรรรร,0
J ||| CMS OPEN!,แกงกะหรี่ก็มีเค้าทำให้กิน,0
โอ่ยเดส ft.60+มาแน่ทำได้มั่นใจฮิ้วๆ,แล้วเค้าเหยียดมากเรื่องการเป็นกะหรี่เนี่ย ใช้กะหรี่เป็นคำด่าจัง https://t.co/06SLDTqVm8,0
givemixxiw🍬, กะหรี่มีอะไรให้ช่วยมั้ย?,0
riaꪔ̤̥u,เรียกตลคหญิงว่าชะนี/กะหรี่ บอกอย่ามาขัดขวางความรักคุ่นั้นคุ่นี้ แปกจัง https://t.co/cIIowgT40E,0
ThetooOnrock,มึงเอาความลับลค.มาเปิดผิดจริยธรรม​ การเป็นกะหรี่ที่ดี​  ใสหัวไป​ หันตูดมากูจะลงโทษ,1
ชาบูเบ่บี๋ สะใภ้แห่งตระกูลคูน,หอมใหญ่ปรุงสุกคืออร่อยมาก กินกับผัดผงกะหรี่ก็อร่อย,0
��𝐦𝐩𝐨𝐫𝐭.,ใครที่ท่องศัพท์กลุ่มนี้ได้ whore กะหรี่ pimp แมงดา brothel ซ่อง รุเลยนะคะ ว่าเรียนสมศรี 55555555555555555555555,0
im,อยากกินแกงกะหรี่,0
ōpmε┲koγ◡ ̈🐥🐰#JOYLO,กุมัวเเต่ทำเเกงกะหรี่ มาตอนน้องวานร้องจบพอดี 😢,0
น้องฟ้าดอกทอง ◜◡◝,เออตอนนั้นกูไปโรงอาหารกับเพื่อนแล้วกูกับเพื่อนอีกคนออกมาช้าเพราะซื้อขนมอยู่ แล้วที่เหลือมันก็รออยู่ตรงข้างๆสนามบาส คือกูกับเพื่อนคนนั้นก็ไม่ยอมเดินมาสักที พวกเพื่อนคนอื่นที่อยูข้างสนามบาสบอกใครเป็นกะหรี่รีบวิ่งมา แล้วจังหวะนั้นกูกับเพื่อนก็วิ่งมาพอดี อ้าวแม่ความลับแตด,1
��𝐮𝐧𝐚𝐫,แกงกะหรี่หอมมาก ;---;,0
อำพร, กะหรี่สตอมากนะมึงโดนมากี่ควยทำเป็นร้อง,1
�� 𝒇,อาการติดควยนี่แก้ไม่เคยหายเลยค่ะ ชอบคลานตามกลิ่นควย หน้าซุกควย ดูดอมเลียควยเป็นกิจวัตร หนูเป็นแค่หมากะหรี่ติดสัดตลอดเวลา รอคอยให้เจ้านายเอาควยมาเยี่ยวรดหัว ทาสขยะต่ำๆ ตัวนี้พร้อมรับใช้เจ้านายตลอดเวลา จะทำอะไรกับอีทาสก็ได้หมดขอแค่นายป้อนน้ำควยอีกะหรี่ทุกวันก็พอค่ะ,1
Maxwell,ไม่รู้ดิ อยากเย็ดหีกะหรี่ชอบชิบหายเวลาเย็ดไปด่าไป แต่กะหรี่ตัวนี้ก็เห็นว่าชอบเหมือนกันนะคะด่าอีกะหรี่ที่ไรแหกหีให้เย็ดทุกรอบ มันร่านขนาดนั้นเลยดิ,0
제니❤,แกงกะหรี่ของฉันนน โดยฉันน https://t.co/nX057L37aV,0
�� AeLements,นั่งดูเซบาสเตียนภาคแรหเลย ที่หลังจากแกงกะหรี่ไปแล้วก้อแบบ.. เอ้อ ข้ามเถอะ 5555555 ไม่ใช่ไม่ดีนะ แต่ก้อไม่ต้องใส่มาก้อล่าย งงๆ 55555 เหมือนต้องทำให้จบก้อเลยใส่มาแบบนี้จะได้จบ ~ เอ๊,0
บอย ใหม่, งั้นคงไม่น่ารอดควยลูกมัน อีกะหรี่นี่   ถ้ามีแม่น่าเยสงี้ เปนกุก้อดเงี่ยนไม่ไหว,1
Maxwell,อยากเย็ดหีกะหรี่,0
SexyGirl2,Pantish อีกะหรี่นี่น่าเย็ดเป็นทาสควยมาก อีดอก ขาว เนียนน่าเลียดีจริง https://t.co/TYhsg6ZgL8,1
Fiqq_Fiqure❤️🌈🌟,ทำไมผู้ชายเจ้าชู้ถึงเรียกเสือ ผู้หญิงหลายชายด่าเขากะหรี่ โคตรเหยียด มันก็ต้องมีค่าเท่ากันสิ ผู้ชายนอกใจเมียเท่เพื่อนชมเพื่อนแซ่ว จะอ้วก สังคมเหี้ยอะไร อ่านแล้วขยะมากๆ กูเป็นเมียฟ้องแน่ ทำลับหลังขนาดนี้ ใช่ว่าชีวิตต้องพึ่งแต่ผัวซะเมื่อไหร่  อ่านเเล้วขึ้น,0
「โบว์ของโกวจัง」,อยากกินข้าวแกงกะหรี่ กยปาปยนแป่นปาแนปาแยแมแสแยแนแ,0
parvibaby ♡̷̷̷— 𝖻𝗈𝗈 ᱸ ⁎,กมหมิ่นประมาทแค่ยอดฟอลก้ให้ผลลัพธ์ที่แตกต่างกันละ Aเปนแอค0ฟลว Bเป็นแอค1ล้านฟลว ด่าอีกฝ่ายกะหรี่เหมือนกันแต่สร้างความเสียหายให้อีกฝ่ายได้ต่างกัน ผลลัพธ์ก้ต่างกัน ทายจิใครได้เปรียบ ใครเสียหายกว่า จะบอกเพาเวอร์ไม่มีผลมะด้ายป้ะ สรุปนะ จนก้อยุ่เงียบๆ เคๆ,0
トニー,ส่วนตัวชอบรสนัวๆ ไม่โดดเผ็ด และกลิ่นผงกะหรี่อย่าแรงแบบอินเดีย,0
トニー,ได้สูตรปูผัดผลกะหรี่มาละ คาดเดาจากราคาวัตถุดิบ จากที่เดินแมคโครมา น่าจะพอๆกับไปทานร้านอาหารจีน แต่เราจะได้ปูเยอะกว่า  เพราะเราจะใส่แม่งหมดเลยฮาาา สำคัญ ดูมาสองสูตร จากสองเชฟ บอกคำเดียวกัน “ลงไข่แล้วต้องใจเย็นๆ”,0
illeatu,แผนเที่ยวกุจบ เพราะแกงกะหรี่ 1 จาน🥲,0
��‍♀️ผู้กองแมวซ่า😼⚡️,ก็ใช่ไง ก็เข้าใจหนิว่าหมิ่นประมาทคืออะไร แล้วจะไปหมิ่นประมาทเขาก่อนทำไมอ่ะงง รับผิดชอบคำพูดตัวเองด้วย งี้เวลาโดนด่าว่าเป็นกะหรี่ต้องก้มหน้ารับไปหรอ ห้ามฟ้อง????,0
namcha,ชอบเวลาเธอทรีตเราเป็นเจ้าหญิง ค่อยๆเร้าเราจนเราแฉะไปหมด จากเจ้าหญิงกลายเป็นกะหรี่ร้องจะเอาควยเธอ อยากโดนเธอเย็ดแรงๆให้ตาลอย #ยืมเมจforsex,0
��𝐫𝐝𝐢𝐧𝐚𝐫𝐲 𝐉♡,ใครจะเข้าจุฬา ไม่ต้องไปกินเหนียวไก่อักษร ไปกินข้าวแกงกะหรี่หมูทอดวิดวะ 👍🏻,0
⛅ 𝑪𝒉𝒆𝒗.𝒃𝒋, บ้าาาา กูพูดไปเรื่อยยยยยยย /// เพื่อนกูเป็นเซลล์ไม่ได้เป็นกะหรี่ แต่กะเทยอะใช่,0
เม้ง,คุณเจ้าของร้านแกงกะหรี่เรียกโอดะซาคุว่าโอดะซาคุจัง 😭 สนิทกันมากๆเลยสินะ ช่วงเวลาแบบนี้ควรดำเนินต่อไปเรื่อย ๆ อะ 😭😭😭,0
โอซากะ ลอรีนจัง 💜(๑･̑◡･̑๑)♡ 🎂,ที่บ้านมีซาลาเปา ขนมจีบ เค้ลซี แต่พอมาห้างปุ้บ สั่งราเมง ข้างแกงกะหรี่ กับทาโกะ ละก็ชานมกลับบ้านเฉย 🥲🥲🥲🥲🥲 โอ่ยยยย,0
-.- .- - -,แล้วไม่ต้องบอกว่าเหมือนกูด่าไอ้เหี้ยนั่นนะ เพราะมันเป็นผู้นำ มันสมควรโดนวิจารณ์ แล้วกูวิจารณ์การทำงานการวางตัวต่างๆของมัน รวมถึงการใช้เงินภาษีของประเทศด้วย แต่พ่อกูไม่ใช่ค่ะ พ่อกูไม่เคยใช้ภาษีไปตีกะหรี่,0
Nani😳💗,น.ส.ณัชณิชา บัลลังก์เดช 0951175033 นี่ไงคนที่ชอบยั่วผช. ชอบโชว์หีโชว์นมให้ผช.ดู ชอบอ่อยแฟนคนอื่น อยากโดนเยส ต้องการค*ย เหมือนคนขาดค*ยไม่ได้ หน้าด้าน ไม่อายใครเลย,1
พฟ,สุกี้คือชีวิต ข้าวแกงกะหรี่คือลมหายใจ,0
คู่แท้ ส่องเมีย,เยสมันส์กว่ากะหรี่ถึงกับต้องมาซ้ำอยู่เรื่อยๆ เดี่ยวประจำได้กล่าวไว้ 555 https://t.co/UH92ViBom3,0
หม่ามี๊4หมวย​ ❤️🐥🐱 니아,สั่งข้าวแกงกะหรี่มากิน ละที่ร้านไม่มีผักแดงๆให้ โอ้ยยยยยย แงงงงงงงงง คิดถึงโคโค่,0
เบบี้รินโก๊ะ🧈,ชอบแกงกะหรี่หมูโปะไข่ต้มเพราะคุณปู่ https://t.co/e4VqvVpK48 https://t.co/eBbwzwnEwp,0
❄️ คุณริวจำศีล ❄️,อาทิตย์นี้ก็คือแดกแต่แกงกะหรี่ 555555555555 https://t.co/sufeK869VL,0
川⭐️||| แม่น้ำยาวไกล siszone ยาวกว่า 🐯,แกงกะหรี่ที่ดับฝันญี่ปุ่นทุกคนที่ส่งมาประจำการที่ไทย (โดยเฉพาะพิม๋ากุเนี่ย),0
sour pussy,อีดอก แกงกะหรี่มันต้องเข้มๆอะ มารสชาติอ่อนมาก เด็กกิน อีดอก บูด,0
ℙ𝕒𝕥𝕊𝕠𝕟𝕚𝕔.𝕔𝕠𝕞 จิปาถะ/บันเทิง/บล็อก 🎈,ระหว่าง 'วันที่เหมาะกับขนมปัง ซุป และแมว' และ 'ขนมปังของพรุ่งนี้ แกงกะหรี่เมื่อวันวาน',0
พฟ 🌸,เห็นเรื่องพัทยาไม่มีกะหรี่ทีไร คำพูดเพื่อนลอยมาทุกที แบบว่ามึงพี่กุเองที่ไปจับกะหรี่พัทยาแล้วไม่มี 😂😂😂 ทำไงได้ ก็ไปแล้วมันไม่มีอ่าเนาะ 😂😂😂,0
silvyy, ปูผัดผงกะหรี่-ส้มตำ-ผัดไทย #thaifood  #chaeunwoo #astro https://t.co/qPqhjvnwDy,0
��𝑦 𝑙𝑦𝑠𓂃꙳,อยากกินข้าวแกงกะหรี่อ่า แถวดอนเมืองไม่มีเลยเบ๋อ,0
°. ☁️ ❅ ᴛ｡ɢ ｡*🧁 ༘𓂃꙳,เมนูวันนี้แกงกะหรี่จ้า ซื้อก้อนสำเร็จมา ใส่ดาร์กช็อก70% กับแอปเปิ้ลขูดเพิ่ม อร่อยยยย https://t.co/xBfgYRwKmK,0
lilac,*กะหรี่,0
ป่านไม่大丈夫,แม่ซื้อแกงกะหรี่มา อาโหร่ย แต่แบบ อิ่มจนจุก,0
ミコくん | ไฟนอลจบแน้วว,เย้ๆ ข้าวแกงกะหรี่!!,0
พตคซ์ |||,ทคร : ถ้าถามว่าชอบอาหารอะไรที่สุดในชีวิต ก่อนหน้านี้ก็จะตอบว่าซูชิปลาโคฮาตะ แต่ตอนนี้ชอบแกงกะหรี่ที่ทากะทำ ชอบที่สุดในโลก,0
j u n g • j u n e ツ,จะกินแกงกะหรี่ร้านไหนอร่อยบ้างวะ,0
Dome Dome,มาสิคับจะเลียให้น้ำกระจาย..อย่าน้ำลายอีกะหรี่,0
พตคซ์ |||,ตอนคุยเรื่องแกงกะหรี่ที่ ผกก แซวว่า แต่งงานกันเลยมั้ย,0
แก่นเฟี้ยว, ก๋วยเตี๋ยวเส้นเล็กหมูตุ๋น กับปูผัดผงกะหรี่คับ,0
lll 🐰นวลซากีนิม ◡̈ 💜 x 𝙱𝚞𝚝𝚝𝚎𝚛 ༘ SOTY😎,แหมก้จิงค่ะคุณพรี่ พัทยายังไม่มีกะหรี่เลยค่าาาาาาาาาาา https://t.co/6OdgyRyvHt,0
ปิ๊งป่อง,แกงกะหรี่เสดสักทีกุหิวแล้วยังไม่ได้กินข้าวเลอ,0
Snow Man Thailand,2021.05.30 : เอบิมาโยะจังพูดถึง Snow Man แกงกะหรี่และพาร์เฟต์ ดูน่ากินจังเลยน้าา…,0
TC-Yuu ||| 10969,“ชอบซูชิที่สุด แต่ยังไม่เท่าแกงกะหรี่หอยนางรมฝีมือทากะ”,0
Natasha007n2,ฉันโตแร้ว คงไม่ต้องให้กะหรี่มาสอนเรื่องพ่อแม่,0
ًًลิมิต😿,ถ้ามีผัวก็เป็นกะหรี่ให้ผัวคนเดียวแหละ,0
xlaine、天ama-Sun-19021984-Photos&Blogging-,เข้าใจตรงกันละนะ ว่าทำไมอีออยล์หีเน่าถึงโดนต่างชาติด่าว่าอีกะหรี่ไทย มันถึงขั้นหน้าด้านเห่าว่าตัวมันเป็นมัสมั่นกะหรี่ไทยติดอันดับโลกหลังจากขอทานออนไลน์ มีไอ้หน้าโง่ได้เลขบัญชีที่มันแตกเองบนสไกป์ แล้วมันก็เห่านอกจอเล่าเองเลยนะยะพร้อมกับการแก้ตัวเองว่าพวกนั้นไม่กล้าโอนหรอกW↓ https://t.co/4w5kpOMpMO,1
kanakorn,อยากได้อีทาสกะหรี่ https://t.co/mjw5zTBLll,1
ต่ายน้อย,ร้านอาหารญี่ปุ่นเล็กๆ แต่ของคุณภาพว่ะ ใช่ข้าวญี่ปุ่น มีซุปมิโซะเสริฟด้วย ที่ชอบสุดคือทอดหมูดีมาก แบบแป้งไม่หนาเกินไม่อมน้ำมัน เนื้อข้างในไม่แห้งกำลังช่ำๆ รสชาติแกงกะหรี่ก็โอเคนะ มีความเค็มหน่อยเผ็ดหอมกะหรี่กลางๆ รับเราชนะด้วยนะ ชื่อร้าน Aiko Japanese restaurant https://t.co/A8lwKvttzp,0
เนสเนสเนส, กะหรี่อยุ่ที่ใจน้อง,0
pumpadamayeaye-เว้บสุ่มเหนไม๊7824, นี่ไม่ใช่สร้างกะหรี่(ก๊ารี)คุณไม่ต้องการหยิบหรือเลือก,0
ตอมัด,อยากเป็นกะหรี่,0
พลด #bittersweet #Power_of_love,ก้อดเบลสมายแกงกะหรี่,0
กูด,โอ๊ยอยากกินแกงกะหรี่,0
p,ชอบกะหรี่ครับ ขอร่านๆ เเต่ร่านกับกูคนเดียวงี้,0
มนุษย์รีวิวเซเว่น,OMGGG #แกงกะหรี่เนื้อ มีขายในเว่น,0
marry,ตอนเย็ดเห็นทรีตว่าให้เป็นกะหรี่ กูก็นึกว่าชอบกะหรี่ แล้วไม่บอกแต่แรกอ่ะว่าอยากให้เป็นอะไรจะได้เป็นยังงั้น,0
iiiiiiiไอ💧น้ำ,อยากกินข้าวแกงกะหรี่ แต่สั่งไม่ได้ แงงงงงง https://t.co/ST5LwDC39I,0
✦ เมเจ ◞,คอมเม้นในเว็บตูนน่ารำคาญมากอะ เวลามีตัวร้ายที่เป็นผู้หญิงออกมาชอบเรียกชะนีบ้าง กะหรี่บ้าง เพื่อไร,0
�� ดื้อนะ คุมไหวหรอ 😈, เงี่ยนก็ไปหากะหรี่เยดไป,0
มิลย์เฟย // ลงชื่อที่ปักหมุดพ้ม, หมึกผัดผงกะหรี่ ซูชิ ครับพ้ม,0
วร็อป,กูกลับตี 2 ตี3 คือกูต้องไม่เป็นเด็กดีเหรอ งง กูกลับดึกไม่ได้หมายความว่ากูไปตีกะหรี่หรือเสพยานะอีควาย,0
Mee,รักตัวเองเลยมาเป็นกะหรี่ ขายตัวอ้อ,0
PP #NewMoon 🌑,แกงกะหรี่เค็มมาก มัทฉะไม่มีรสมัทฉะเลย งอง ถ้ามีใครมาถามก็จะบอกว่าอย่าไปกิน 55555,0
꒰ ˚◞🧁 kor tor 🎀 ꔛ,เทสดีเว่อ ชิปเหมือนกันทุกคู่ บุพกะหรี่ของน้องโดยอง,0
"babe, ♡̷̷̷₊˚ power of love",โอ้ยคยอม เราอยากกินแกงกะหรี่เลย กับทงคัตสึดีที่สุด ,0
꒰ ˚◞🧁 kor tor 🎀 ꔛ, ร้องเพลงเพราะ เทสดีเว่อทบุพกะหรี่ของน้องโดยอง,0
��𝖆𝖗𝖙𝖎𝖓,เล่นเกมแล้วเงี่ยน อยากเอาควยฟาดปากกะหรี่ ถอกหัวควยรอกะหรี่แม่พันธุ์แล้วเสียวชิบหาย https://t.co/1lzGReXrJ1,1
Darkeyeview,ส่วนประกอบหลัก  ผงกะหรี่+ผงมาซาล่า(ระวังแค่อย่าใส่เยอะ มันจะฝาด) เนื้อ-หมู-ไก่ตามชอบหอมแดง+หอมใหญ่ขูดละเอียดไปผัด น้ำสต๊อกไก่หมูเนื้ออะไรก็ได้ มันฝรั่ง(ต้มส่วนนึงจนมันละลายหมด เป็นตัวปรับความข้น) ใครชอบมันเป็นก้อนๆใส่ทีหลัง,0
Darkeyeview,ส่งประกวด ข้าวแกงกะหรี่ญี่ปุ่น ละกัน อร่อยตบโต๊ะมั้ยไม่รู้ แต่เป็นเมนูนึงที่ทำบ่อยมาก สูตรการทำก็สนุกมาก เพราะส่วนประกอบมันดัดแปลงได้เรื่อยๆไม่ตายตัว https://t.co/nQpQkCfzbC https://t.co/3TxEu6AW0P,0
มิลย์เฟย // ลงชื่อที่ปักหมุดพ้ม,หมึกผัดผงกะหรี่ของคนไม่กินผัก5555 https://t.co/b4uMFNamR8,0
��𝙚𝙚𝙣,บอกมีแค่เพื่อนกูแต่แหกขาให้เขาเย็ดไปทั่ว คราวหน้า​คราวหลัง​ถ้าไม่พร้อมมีใครไม่ต้องเสร่อเอาชื่อเพื่อนกูขึ้นโลเคชั่น​สันดานกะหรี่,1
��,อยากกินแกงกะหรี่ ทงคัตสึอะ,0
จิจิการละคร #savedemocracyTH,อยากรวยแร้วเพนกะหรี่,0
ภม.,"re,เพื่อนกะหรี่ร่านควยที่วันๆเอาแต่อ้าขาแหกหีให้ผมเย็ด #ยืมเมจforsex",1
• เสี่ยวเถียน •,แกงกะหรี่เนื้อสไลซ์,0
JABYESS, นึกว่ากะหรี่ร้านไหน อ้อ น้องกิ่งไผ่นี่เอง,1
taste of papamon, แกงกะหรี่พร้อมเซิร์ฟแล้ว,0
N.p,เป็นคนร่านๆกะหรี่ร่านๆชอบโดนบีบคอจิกหัวตบหน้ากัดดูดฟาดชอบมากค่ะ​ ชอบเป็นกะหรี่ระบายอารมณ์​ #สาวสอง,1
